,hour,year,month,day,electric
12109,11.416666666666664,2018,11,10,87.6
12110,11.5,2018,11,10,93.0
12111,11.583333333333336,2018,11,10,61.2
12112,11.666666666666664,2018,11,10,54.0
12113,11.75,2018,11,10,58.2
12114,11.833333333333336,2018,11,10,62.4
12115,11.916666666666664,2018,11,10,48.6
12116,12.0,2018,11,10,47.4
12117,12.083333333333336,2018,11,10,43.8
12118,12.166666666666664,2018,11,10,60.6
12119,12.25,2018,11,10,52.8
12120,12.333333333333336,2018,11,10,51.0
12121,12.416666666666664,2018,11,10,51.6
12122,12.5,2018,11,10,42.6
12123,12.583333333333336,2018,11,10,55.2
12124,12.666666666666664,2018,11,10,61.2
12125,12.75,2018,11,10,59.4
12126,12.833333333333336,2018,11,10,61.2
12127,12.916666666666664,2018,11,10,48.6
12128,13.0,2018,11,10,37.8
12129,13.083333333333336,2018,11,10,51.0
12130,13.166666666666664,2018,11,10,49.8
12131,13.25,2018,11,10,49.2
12132,13.333333333333336,2018,11,10,55.8
12133,13.416666666666664,2018,11,10,52.2
12134,13.5,2018,11,10,52.2
12135,13.583333333333336,2018,11,10,59.4
12136,13.666666666666664,2018,11,10,63.6
12137,13.75,2018,11,10,60.6
12138,13.833333333333336,2018,11,10,54.6
12139,13.916666666666664,2018,11,10,58.8
12140,14.0,2018,11,10,48.0
12141,14.083333333333336,2018,11,10,54.0
12142,14.166666666666664,2018,11,10,62.4
12143,14.25,2018,11,10,55.8
12144,14.333333333333336,2018,11,10,71.4
12145,14.416666666666664,2018,11,10,61.2
12146,14.5,2018,11,10,64.8
12147,14.583333333333336,2018,11,10,60.0
12148,14.666666666666664,2018,11,10,69.6
12149,14.75,2018,11,10,67.2
12150,14.833333333333336,2018,11,10,65.4
12151,14.916666666666664,2018,11,10,75.0
12152,15.0,2018,11,10,84.0
12153,15.083333333333336,2018,11,10,68.4
12154,15.166666666666664,2018,11,10,73.2
12155,15.25,2018,11,10,67.2
12156,15.333333333333336,2018,11,10,67.2
12157,15.416666666666664,2018,11,10,58.8
12158,15.5,2018,11,10,59.4
12159,15.583333333333336,2018,11,10,55.8
12160,15.666666666666664,2018,11,10,54.6
12161,15.75,2018,11,10,44.4
12162,15.833333333333336,2018,11,10,43.8
12163,15.916666666666664,2018,11,10,57.0
12164,16.0,2018,11,10,51.0
12165,16.083333333333332,2018,11,10,43.8
12166,16.166666666666668,2018,11,10,53.4
12167,16.25,2018,11,10,48.0
12168,16.333333333333332,2018,11,10,52.2
12169,16.416666666666668,2018,11,10,52.2
12170,16.5,2018,11,10,51.0
12171,16.583333333333332,2018,11,10,38.4
12172,16.666666666666668,2018,11,10,75.6
12173,16.75,2018,11,10,90.6
12174,16.833333333333332,2018,11,10,89.4
12175,16.916666666666668,2018,11,10,100.2
12176,17.0,2018,11,10,99.0
12177,17.083333333333332,2018,11,10,85.8
12178,17.166666666666668,2018,11,10,91.8
12179,17.25,2018,11,10,100.2
12180,17.333333333333332,2018,11,10,87.6
12181,17.416666666666668,2018,11,10,69.6
12182,17.5,2018,11,10,74.4
12183,17.583333333333332,2018,11,10,72.0
12184,17.666666666666668,2018,11,10,46.2
12185,17.75,2018,11,10,46.2
12186,17.833333333333332,2018,11,10,48.0
12187,17.916666666666668,2018,11,10,37.8
12188,18.0,2018,11,10,39.6
12189,18.08333333333333,2018,11,10,39.6
12190,18.166666666666668,2018,11,10,43.2
12191,18.25,2018,11,10,37.2
12192,18.33333333333333,2018,11,10,40.8
12193,18.416666666666668,2018,11,10,42.0
12194,18.5,2018,11,10,46.2
12195,18.58333333333333,2018,11,10,43.2
12196,18.666666666666668,2018,11,10,39.6
12197,18.75,2018,11,10,38.4
12198,18.83333333333333,2018,11,10,45.6
12199,18.916666666666668,2018,11,10,39.0
12200,19.0,2018,11,10,43.8
12201,19.08333333333333,2018,11,10,52.2
12202,19.166666666666668,2018,11,10,42.0
12203,19.25,2018,11,10,48.0
12204,19.33333333333333,2018,11,10,47.4
12205,19.416666666666668,2018,11,10,86.4
12206,19.5,2018,11,10,90.0
12207,19.58333333333333,2018,11,10,84.0
12208,19.666666666666668,2018,11,10,86.4
12209,19.75,2018,11,10,90.0
12210,19.83333333333333,2018,11,10,102.0
12211,19.916666666666668,2018,11,10,94.2
12212,20.0,2018,11,10,83.4
12213,20.08333333333333,2018,11,10,90.0
12214,20.166666666666668,2018,11,10,95.4
12215,20.25,2018,11,10,93.6
12216,20.33333333333333,2018,11,10,96.6
12217,20.416666666666668,2018,11,10,78.0
12218,20.5,2018,11,10,82.2
12219,20.58333333333333,2018,11,10,79.8
12220,20.666666666666668,2018,11,10,88.8
12221,20.75,2018,11,10,86.4
12222,20.83333333333333,2018,11,10,89.4
12223,20.916666666666668,2018,11,10,77.4
12224,21.0,2018,11,10,81.6
12225,21.08333333333333,2018,11,10,76.8
12226,21.166666666666668,2018,11,10,76.2
12227,21.25,2018,11,10,75.6
12228,21.33333333333333,2018,11,10,82.2
12229,21.416666666666668,2018,11,10,82.8
12230,21.5,2018,11,10,80.4
12231,21.58333333333333,2018,11,10,88.8
12232,21.66666666666667,2018,11,10,78.6
12233,21.75,2018,11,10,83.4
12234,21.83333333333333,2018,11,10,86.4
12235,21.91666666666667,2018,11,10,85.2
12236,22.0,2018,11,10,85.2
12237,22.08333333333333,2018,11,10,82.8
12238,22.16666666666667,2018,11,10,79.2
12239,22.25,2018,11,10,87.0
12240,22.33333333333333,2018,11,10,52.8
12241,22.41666666666667,2018,11,10,57.0
12242,22.5,2018,11,10,56.4
12243,22.58333333333333,2018,11,10,48.6
12244,22.66666666666667,2018,11,10,47.4
12245,22.75,2018,11,10,48.6
12246,22.83333333333333,2018,11,10,48.0
12247,22.91666666666667,2018,11,10,51.6
12248,23.0,2018,11,10,60.6
12249,23.08333333333333,2018,11,10,57.0
12250,23.16666666666667,2018,11,10,52.2
12251,23.25,2018,11,10,46.2
12252,23.33333333333333,2018,11,10,52.2
12253,23.41666666666667,2018,11,10,45.0
12254,23.5,2018,11,10,48.0
12255,23.58333333333333,2018,11,10,42.6
12256,23.66666666666667,2018,11,10,37.8
12257,23.75,2018,11,10,39.6
12258,23.83333333333333,2018,11,10,51.6
12259,23.91666666666667,2018,11,10,44.4
12260,0.0,2018,11,11,46.8
12261,0.08333333333333333,2018,11,11,43.8
12262,0.16666666666666666,2018,11,11,49.8
12263,0.25,2018,11,11,51.0
12264,0.3333333333333333,2018,11,11,89.4
12265,0.4166666666666667,2018,11,11,81.0
12266,0.5,2018,11,11,93.0
12267,0.5833333333333334,2018,11,11,84.6
12268,0.6666666666666666,2018,11,11,92.4
12269,0.75,2018,11,11,84.6
12270,0.8333333333333334,2018,11,11,85.8
12271,0.9166666666666666,2018,11,11,78.6
12272,1.0,2018,11,11,81.6
12273,1.0833333333333333,2018,11,11,77.4
12274,1.1666666666666667,2018,11,11,70.2
12275,1.25,2018,11,11,74.4
12276,1.3333333333333333,2018,11,11,64.8
12277,1.4166666666666667,2018,11,11,38.4
12278,1.5,2018,11,11,40.2
12279,1.5833333333333333,2018,11,11,37.2
12280,1.6666666666666667,2018,11,11,37.2
12281,1.75,2018,11,11,40.8
12282,1.8333333333333333,2018,11,11,45.0
12283,1.9166666666666667,2018,11,11,52.2
12284,2.0,2018,11,11,51.6
12285,2.083333333333333,2018,11,11,48.6
12286,2.1666666666666665,2018,11,11,42.6
12287,2.25,2018,11,11,41.4
12288,2.333333333333333,2018,11,11,39.6
12289,2.4166666666666665,2018,11,11,36.6
12290,2.5,2018,11,11,35.4
12291,2.583333333333333,2018,11,11,42.6
12292,2.6666666666666665,2018,11,11,43.2
12293,2.75,2018,11,11,41.4
12294,2.833333333333333,2018,11,11,34.2
12295,2.9166666666666665,2018,11,11,37.8
12296,3.0,2018,11,11,33.0
12297,3.083333333333333,2018,11,11,34.2
12298,3.1666666666666665,2018,11,11,33.0
12299,3.25,2018,11,11,32.4
12300,3.333333333333333,2018,11,11,28.8
12301,3.4166666666666665,2018,11,11,33.0
12302,3.5,2018,11,11,40.8
12303,3.583333333333333,2018,11,11,36.0
12304,3.6666666666666665,2018,11,11,40.2
12305,3.75,2018,11,11,33.0
12306,3.8333333333333335,2018,11,11,36.0
12307,3.9166666666666665,2018,11,11,38.4
12308,4.0,2018,11,11,36.0
12309,4.083333333333333,2018,11,11,32.4
12310,4.166666666666667,2018,11,11,36.0
12311,4.25,2018,11,11,37.2
12312,4.333333333333333,2018,11,11,37.8
12313,4.416666666666667,2018,11,11,27.6
12314,4.5,2018,11,11,27.6
12315,4.583333333333333,2018,11,11,30.6
12316,4.666666666666667,2018,11,11,49.2
12317,4.75,2018,11,11,51.0
12318,4.833333333333333,2018,11,11,48.6
12319,4.916666666666667,2018,11,11,46.2
12320,5.0,2018,11,11,48.6
12321,5.083333333333333,2018,11,11,60.6
12322,5.166666666666667,2018,11,11,48.0
12323,5.25,2018,11,11,43.8
12324,5.333333333333333,2018,11,11,43.8
12325,5.416666666666668,2018,11,11,51.0
12326,5.5,2018,11,11,51.0
12327,5.583333333333332,2018,11,11,38.4
12328,5.666666666666668,2018,11,11,52.8
12329,5.75,2018,11,11,58.8
12330,5.833333333333332,2018,11,11,67.2
12331,5.916666666666668,2018,11,11,73.2
12332,6.0,2018,11,11,70.8
12333,6.083333333333332,2018,11,11,57.0
12334,6.166666666666668,2018,11,11,57.0
12335,6.25,2018,11,11,63.6
12336,6.333333333333332,2018,11,11,58.2
12337,6.416666666666668,2018,11,11,63.0
12338,6.5,2018,11,11,67.2
12339,6.583333333333332,2018,11,11,70.2
12340,6.666666666666668,2018,11,11,55.2
12341,6.75,2018,11,11,63.0
12342,6.833333333333332,2018,11,11,48.0
12343,6.916666666666668,2018,11,11,64.8
12344,7.0,2018,11,11,64.8
12345,7.083333333333332,2018,11,11,55.8
12346,7.166666666666668,2018,11,11,46.8
12347,7.25,2018,11,11,52.2
12348,7.333333333333332,2018,11,11,54.6
12349,7.416666666666668,2018,11,11,50.4
12350,7.5,2018,11,11,54.0
12351,7.583333333333332,2018,11,11,59.4
12352,7.666666666666668,2018,11,11,67.2
12353,7.75,2018,11,11,70.2
12354,7.833333333333332,2018,11,11,61.8
12355,7.916666666666668,2018,11,11,60.0
12356,8.0,2018,11,11,103.8
12357,8.083333333333334,2018,11,11,106.2
12358,8.166666666666666,2018,11,11,113.4
12359,8.25,2018,11,11,105.0
12360,8.333333333333334,2018,11,11,118.8
12361,8.416666666666666,2018,11,11,110.4
12362,8.5,2018,11,11,109.8
12363,8.583333333333334,2018,11,11,111.0
12364,8.666666666666666,2018,11,11,106.8
12365,8.75,2018,11,11,112.2
12366,8.833333333333334,2018,11,11,100.8
12367,8.916666666666666,2018,11,11,100.2
12368,9.0,2018,11,11,79.8
12369,9.083333333333334,2018,11,11,64.8
12370,9.166666666666666,2018,11,11,73.8
12371,9.25,2018,11,11,69.6
12372,9.333333333333334,2018,11,11,66.0
12373,9.416666666666666,2018,11,11,55.8
12374,9.5,2018,11,11,51.0
12375,9.583333333333334,2018,11,11,57.0
12376,9.666666666666666,2018,11,11,42.6
12377,9.75,2018,11,11,45.6
12378,9.833333333333334,2018,11,11,40.2
12379,9.916666666666666,2018,11,11,59.4
12380,10.0,2018,11,11,62.4
12381,10.083333333333334,2018,11,11,58.2
12382,10.166666666666666,2018,11,11,58.2
12383,10.25,2018,11,11,49.2
12384,10.333333333333334,2018,11,11,58.2
12385,10.416666666666666,2018,11,11,60.0
12386,10.5,2018,11,11,55.2
12387,10.583333333333334,2018,11,11,51.0
12388,10.666666666666666,2018,11,11,56.4
12389,10.75,2018,11,11,48.0
12390,10.833333333333336,2018,11,11,60.0
12391,10.916666666666664,2018,11,11,85.2
12392,11.0,2018,11,11,94.2
12393,11.083333333333336,2018,11,11,94.2
12394,11.166666666666664,2018,11,11,94.2
12395,11.25,2018,11,11,79.2
12396,11.333333333333336,2018,11,11,87.0
12397,11.416666666666664,2018,11,11,82.2
12398,11.5,2018,11,11,94.8
12399,11.583333333333336,2018,11,11,75.0
12400,11.666666666666664,2018,11,11,72.0
12401,11.75,2018,11,11,78.6
12402,11.833333333333336,2018,11,11,67.2
12403,11.916666666666664,2018,11,11,45.6
12404,12.0,2018,11,11,41.4
12405,12.083333333333336,2018,11,11,39.0
12406,12.166666666666664,2018,11,11,42.6
12407,12.25,2018,11,11,33.0
12408,12.333333333333336,2018,11,11,40.2
12409,12.416666666666664,2018,11,11,40.8
12410,12.5,2018,11,11,40.8
12411,12.583333333333336,2018,11,11,41.4
12412,12.666666666666664,2018,11,11,48.0
12413,12.75,2018,11,11,40.8
12414,12.833333333333336,2018,11,11,51.0
12415,12.916666666666664,2018,11,11,53.4
12416,13.0,2018,11,11,43.8
12417,13.083333333333336,2018,11,11,41.4
12418,13.166666666666664,2018,11,11,47.4
12419,13.25,2018,11,11,46.8
12420,13.333333333333336,2018,11,11,49.2
12421,13.416666666666664,2018,11,11,40.8
12422,13.5,2018,11,11,45.0
12423,13.583333333333336,2018,11,11,43.8
12424,13.666666666666664,2018,11,11,51.6
12425,13.75,2018,11,11,47.4
12426,13.833333333333336,2018,11,11,43.2
12427,13.916666666666664,2018,11,11,44.4
12428,14.0,2018,11,11,36.6
12429,14.083333333333336,2018,11,11,44.4
12430,14.166666666666664,2018,11,11,42.0
12431,14.25,2018,11,11,44.4
12432,14.333333333333336,2018,11,11,40.8
12433,14.416666666666664,2018,11,11,34.8
12434,14.5,2018,11,11,40.8
12435,14.583333333333336,2018,11,11,40.8
12436,14.666666666666664,2018,11,11,49.2
12437,14.75,2018,11,11,51.6
12438,14.833333333333336,2018,11,11,48.0
12439,14.916666666666664,2018,11,11,48.6
12440,15.0,2018,11,11,60.0
12441,15.083333333333336,2018,11,11,56.4
12442,15.166666666666664,2018,11,11,60.6
12443,15.25,2018,11,11,51.0
12444,15.333333333333336,2018,11,11,59.4
12445,15.416666666666664,2018,11,11,54.6
12446,15.5,2018,11,11,51.6
12447,15.583333333333336,2018,11,11,51.0
12448,15.666666666666664,2018,11,11,53.4
12449,15.75,2018,11,11,55.8
12450,15.833333333333336,2018,11,11,46.8
12451,15.916666666666664,2018,11,11,49.8
12452,16.0,2018,11,11,57.6
12453,16.083333333333332,2018,11,11,55.2
12454,16.166666666666668,2018,11,11,46.8
12455,16.25,2018,11,11,54.6
12456,16.333333333333332,2018,11,11,57.0
12457,16.416666666666668,2018,11,11,54.6
12458,16.5,2018,11,11,50.4
12459,16.583333333333332,2018,11,11,51.0
12460,16.666666666666668,2018,11,11,55.2
12461,16.75,2018,11,11,54.6
12462,16.833333333333332,2018,11,11,54.0
12463,16.916666666666668,2018,11,11,58.2
12464,17.0,2018,11,11,60.6
12465,17.083333333333332,2018,11,11,52.8
12466,17.166666666666668,2018,11,11,54.6
12467,17.25,2018,11,11,54.0
12468,17.333333333333332,2018,11,11,52.8
12469,17.416666666666668,2018,11,11,54.6
12470,17.5,2018,11,11,49.2
12471,17.583333333333332,2018,11,11,35.4
12472,17.666666666666668,2018,11,11,39.0
12473,17.75,2018,11,11,41.4
12474,17.833333333333332,2018,11,11,42.0
12475,17.916666666666668,2018,11,11,40.8
12476,18.0,2018,11,11,51.6
12477,18.08333333333333,2018,11,11,52.8
12478,18.166666666666668,2018,11,11,51.6
12479,18.25,2018,11,11,44.4
12480,18.33333333333333,2018,11,11,48.0
12481,18.416666666666668,2018,11,11,47.4
12482,18.5,2018,11,11,45.0
12483,18.58333333333333,2018,11,11,45.0
12484,18.666666666666668,2018,11,11,45.6
12485,18.75,2018,11,11,49.8
12486,18.83333333333333,2018,11,11,52.2
12487,18.916666666666668,2018,11,11,52.2
12488,19.0,2018,11,11,51.0
12489,19.08333333333333,2018,11,11,54.6
12490,19.166666666666668,2018,11,11,57.0
12491,19.25,2018,11,11,49.8
12492,19.33333333333333,2018,11,11,55.2
12493,19.416666666666668,2018,11,11,51.0
12494,19.5,2018,11,11,34.2
12495,19.58333333333333,2018,11,11,30.6
12496,19.666666666666668,2018,11,11,32.4
12497,19.75,2018,11,11,33.0
12498,19.83333333333333,2018,11,11,34.8
12499,19.916666666666668,2018,11,11,46.8
12500,20.0,2018,11,11,34.8
12501,20.08333333333333,2018,11,11,49.8
12502,20.166666666666668,2018,11,11,65.4
12503,20.25,2018,11,11,64.2
12504,20.33333333333333,2018,11,11,68.4
12505,20.416666666666668,2018,11,11,64.2
12506,20.5,2018,11,11,62.4
12507,20.58333333333333,2018,11,11,66.0
12508,20.666666666666668,2018,11,11,63.0
12509,20.75,2018,11,11,64.8
12510,20.83333333333333,2018,11,11,60.0
12511,20.916666666666668,2018,11,11,60.0
12512,21.0,2018,11,11,50.4
